[host] pinned to core 3
[host] Calibration: Uncached(Fast)=608 Cached(Slow)=421
[host] WARNING: Calibration weird (Cached <= Uncached). Using default offset.
[host] Selected Threshold: 648
[host] Waiting for guest ack...
[host] Guest connected.

[host] Scanning probe 6/16 pt 96 : Hits 18318    
[host] Scanning probe 6/16 pt 112 : Hits 764    
[host] Scanning probe 6/16 pt 128 : Hits 297    
[host] Scanning probe 6/16 pt 144 : Hits 436    
[host] Scanning probe 6/16 pt 160 : Hits 214    
[host] Scanning probe 6/16 pt 176 : Hits 239    
[host] Scanning probe 6/16 pt 192 : Hits 466    
[host] Scanning probe 6/16 pt 208 : Hits 176    
[host] Scanning probe 6/16 pt 224 : Hits 787    
[host] Scanning probe 6/16 pt 240 : Hits 61    
[host] Scanning probe 7/16 pt 0 : Hits 152    
[host] Scanning probe 7/16 pt 16 : Hits 125    
[host] Scanning probe 7/16 pt 32 : Hits 81    
[host] Scanning probe 7/16 pt 48 : Hits 93    
[host] Scanning probe 7/16 pt 64 : Hits 159    
[host] Scanning probe 7/16 pt 80 : Hits 252    
[host] Scanning probe 7/16 pt 96 : Hits 244    
[host] Scanning probe 7/16 pt 112 : Hits 15792    
[host] Scanning probe 7/16 pt 128 : Hits 89    
[host] Scanning probe 7/16 pt 144 : Hits 229    
[host] Scanning probe 7/16 pt 160 : Hits 113    
[host] Scanning probe 7/16 pt 176 : Hits 131    
[host] Scanning probe 7/16 pt 192 : Hits 246    
[host] Scanning probe 7/16 pt 208 : Hits 93    
[host] Scanning probe 7/16 pt 224 : Hits 105    
[host] Scanning probe 7/16 pt 240 : Hits 85    
[host] Scanning probe 8/16 pt 0 : Hits 110    
[host] Scanning probe 8/16 pt 16 : Hits 174    
[host] Scanning probe 8/16 pt 32 : Hits 110    
[host] Scanning probe 8/16 pt 48 : Hits 80    
[host] Scanning probe 8/16 pt 64 : Hits 257    
[host] Scanning probe 8/16 pt 80 : Hits 65    
[host] Scanning probe 8/16 pt 96 : Hits 53    
[host] Scanning probe 8/16 pt 112 : Hits 721    
[host] Scanning probe 8/16 pt 128 : Hits 16849    
[host] Scanning probe 8/16 pt 144 : Hits 252    
[host] Scanning probe 8/16 pt 160 : Hits 153    
[host] Scanning probe 8/16 pt 176 : Hits 542    
[host] Scanning probe 8/16 pt 192 : Hits 98    
[host] Scanning probe 8/16 pt 208 : Hits 175    
[host] Scanning probe 8/16 pt 224 : Hits 614    
[host] Scanning probe 8/16 pt 240 : Hits 156    
[host] Scanning probe 9/16 pt 0 : Hits 124    
[host] Scanning probe 9/16 pt 16 : Hits 43    
[host] Scanning probe 9/16 pt 32 : Hits 152    
[host] Scanning probe 9/16 pt 48 : Hits 264    
[host] Scanning probe 9/16 pt 64 : Hits 82    
[host] Scanning probe 9/16 pt 80 : Hits 179    
[host] Scanning probe 9/16 pt 96 : Hits 38    
