-0.121602,0.422315,0.717057,0.470567,-0.771292,0.797986,-0.409309,-0.237246,0.717735,0.182994,0.609228,-0.808783,0.56179,-0.971754,-1.11533,0.631063,-0.999482,0.23549,-0.703397,0.897845,-0.418224
0.191233,0.128763,0.0565085,0.12879,0.209979,0.0359786,0.114596,0.152411,0.0359825,0.145264,0.111372,0.175287,0.0742858,0.157518,0.211981,0.113296,0.200177,0.0918768,0.146683,0.107707,-0.0443463
-0.0649504,-0.57957,-0.766288,-0.56623,0.560884,-0.818188,0.291488,0.0877762,-0.753152,-0.32475,-0.721528,0.632755,-0.662027,0.786456,0.896213,-0.73657,0.788758,-0.356223,0.564012,-0.996635,0.497427
